buyerId,investorId,buyerRisk,investorRisk,buyerBudgetMax,investorMaxDeal,locationMatch,matchScore
HB0207,INV0491,Low,Low,10949600,1424094,0,0.37
HB0142,INV0304,High,Medium,15973941,2488985,0,0.23
HB0397,INV0319,Low,High,12290614,1741104,0,0.22
HB0006,INV0163,High,High,13646848,3043834,0,0.41
HB0069,INV0287,Low,High,13128896,5330834,0,0.35
HB0245,INV0479,Medium,Medium,11267012,3005680,0,0.43
HB0059,INV0002,High,Low,14896977,980098,0,0.18
HB0393,INV0235,Low,High,8859481,4230755,1,0.59
HB0249,INV0019,Medium,High,9039685,4089371,0,0.38
HB0165,INV0440,Medium,Low,18400740,676709,1,0.37
HB0370,INV0392,Low,High,13537480,697709,0,0.18
HB0030,INV0340,Medium,Medium,17358508,1859538,0,0.35
HB0100,INV0009,High,Low,8192279,1931804,0,0.27
HB0402,INV0232,Low,High,8668724,2518485,0,0.3
HB0408,INV0311,High,High,15743027,4499860,0,0.44
HB0421,INV0103,Low,High,11144127,7293575,0,0.48
HB0006,INV0282,High,Low,13646848,3288816,0,0.27
HB0333,INV0191,High,Low,17648182,988056,0,0.18
HB0323,INV0448,Medium,Low,11158775,301599,0,0.16
HB0218,INV0106,High,Low,9666887,822308,0,0.19
HB0305,INV0421,Medium,Medium,17003286,468485,0,0.31
HB0331,INV0175,High,Low,10062694,3236376,0,0.31
HB0261,INV0135,High,Medium,16316737,4327041,0,0.28
HB0104,INV0167,High,Low,12032938,3825786,0,0.31
HB0201,INV0425,High,High,14229836,2680699,0,0.39
HB0282,INV0119,High,High,14201970,2081635,0,0.37
HB0377,INV0132,High,Low,15074659,3012703,0,0.25
HB0225,INV0012,Low,Low,7006597,1185810,0,0.38
HB0194,INV0074,Medium,High,16436653,2953190,1,0.44
HB0047,INV0235,Medium,High,15682236,4230755,0,0.28
HB0339,INV0481,Low,Medium,8827861,1402328,0,0.23
HB0463,INV0468,Low,High,15847064,431134,0,0.16
HB0177,INV0137,High,Medium,14704525,875018,0,0.18
HB0159,INV0027,Low,High,15321446,5844797,0,0.34
HB0386,INV0132,Low,Low,15150837,3012703,0,0.4
HB0106,INV0068,High,Medium,12375006,3074160,0,0.27
HB0098,INV0338,Medium,High,7500712,587124,0,0.19
HB0209,INV0036,Low,Medium,13201214,1412482,0,0.2
HB0494,INV0314,Low,Low,17527117,6645707,0,0.49
HB0308,INV0062,Medium,High,13650027,3231044,0,0.27
HB0221,INV0107,Low,Low,12245996,4920085,1,0.7
HB0019,INV0336,High,High,13725521,2557194,0,0.39
HB0415,INV0322,High,High,11274485,1627716,0,0.37
HB0201,INV0141,High,Medium,14229836,5881114,0,0.36
HB0095,INV0386,Medium,Medium,11789648,5335834,0,0.53
HB0465,INV0142,Medium,Low,15100673,1125429,0,0.19
HB0276,INV0278,Medium,Low,16430383,820367,0,0.17
HB0174,INV0018,High,Low,13587843,3372745,0,0.27
HB0271,INV0244,Medium,High,11052605,3609016,0,0.31
HB0386,INV0278,Low,Low,15150837,820367,0,0.33
HB0375,INV0368,Medium,High,13658639,1371656,0,0.2
HB0462,INV0358,High,High,17898737,4952747,0,0.44
HB0091,INV0037,High,Medium,11421052,1774831,0,0.23
HB0400,INV0021,Low,High,7643979,4668107,0,0.46
HB0473,INV0389,High,Low,15202939,1366189,0,0.19
HB0295,INV0376,High,Medium,10053933,1271091,0,0.21
HB0406,INV0262,High,Medium,13343681,1286937,0,0.2
HB0144,INV0454,Low,High,14931614,1680870,0,0.21
HB0405,INV0372,High,Low,15401790,2906025,0,0.24
HB0481,INV0114,Low,Low,6503873,2409978,0,0.49
HB0439,INV0302,High,High,9758942,3949250,0,0.5
HB0456,INV0317,Low,Low,15959986,376833,0,0.31
HB0096,INV0048,High,Low,17903427,8399562,0,0.38
HB0392,INV0021,Medium,High,14933627,4668107,0,0.31
HB0260,INV0151,Low,Low,8761017,2843772,0,0.46
HB0053,INV0224,Low,Medium,17318139,716609,0,0.17
HB0235,INV0159,Medium,Medium,16740150,4943769,0,0.45
HB0017,INV0453,Medium,Medium,17678964,777445,0,0.32
HB0340,INV0464,Medium,Medium,9888730,3565657,1,0.68
HB0462,INV0211,High,Medium,17898737,1172136,0,0.18
HB0324,INV0423,High,Medium,13612204,390554,0,0.16
HB0388,INV0091,Medium,Low,12120676,1040847,0,0.19
HB0361,INV0300,Low,Low,10365162,2522489,0,0.42
HB0493,INV0342,High,Low,17745535,4410865,0,0.27
HB0194,INV0269,Medium,Medium,16436653,5404328,0,0.46
HB0142,INV0486,High,Medium,15973941,931821,0,0.18
HB0414,INV0257,Low,Medium,12106179,1946845,0,0.23
HB0263,INV0219,High,High,10395874,2577129,0,0.42
HB0491,INV0172,Low,Low,16742648,9177542,0,0.57
HB0024,INV0389,Low,Low,16307402,1366189,0,0.34
HB0078,INV0074,Medium,High,8747532,2953190,0,0.32
HB0038,INV0201,Low,High,11035435,4363784,0,0.35
HB0316,INV0208,Medium,Low,13164088,3070601,0,0.27
HB0361,INV0185,Low,Low,10365162,2447322,0,0.42
HB0335,INV0167,Low,Low,12495297,3825786,0,0.45
HB0269,INV0134,Medium,High,16504492,3844273,0,0.27
HB0127,INV0064,Low,High,17137215,1945199,0,0.21
HB0225,INV0350,Low,High,7006597,763677,0,0.2
HB0452,INV0422,Medium,High,17571493,3974263,0,0.26
HB0375,INV0085,Medium,High,13658639,2383552,0,0.24
HB0427,INV0251,Low,Medium,15710679,4922483,0,0.31
HB0009,INV0445,Medium,Medium,10662748,2036523,0,0.4
HB0455,INV0003,Low,Low,10969765,598310,0,0.33
HB0452,INV0355,Medium,High,17571493,1359049,0,0.19
HB0193,INV0059,Low,Medium,8924684,4314155,0,0.39
HB0085,INV0474,Low,High,15512003,603568,0,0.17
HB0457,INV0161,Low,Medium,11910739,3822022,0,0.31
HB0132,INV0347,Medium,Medium,16056768,3404832,0,0.41
HB0263,INV0450,High,Medium,10395874,2279445,1,0.46
HB0024,INV0126,Low,High,16307402,606096,0,0.17
HB0193,INV0462,Low,Medium,8924684,2473527,0,0.29
HB0358,INV0210,Medium,Low,13639498,4831144,0,0.33
HB0201,INV0192,High,Medium,14229836,2254055,0,0.23
HB0473,INV0181,High,Medium,15202939,848173,0,0.18
HB0458,INV0001,Low,High,17629292,1334386,0,0.19
HB0051,INV0365,Low,Medium,9790249,700850,0,0.19
HB0293,INV0294,Medium,Low,11260599,4168290,0,0.34
HB0140,INV0150,Medium,Low,11675898,5583098,0,0.39
HB0060,INV0005,Low,Low,17003070,7241671,0,0.51
HB0287,INV0299,High,Low,11204077,6139877,0,0.42
HB0421,INV0200,Low,High,11144127,390062,0,0.17
HB0045,INV0363,High,Medium,15323772,5623115,0,0.33
HB0212,INV0359,Medium,Low,14852839,2665797,0,0.24
HB0229,INV0015,Low,Medium,11694828,2162327,0,0.24
HB0090,INV0098,High,High,16606629,2426965,1,0.57
HB0176,INV0426,High,Low,7300044,2792585,0,0.34
HB0331,INV0161,High,Medium,10062694,3822022,0,0.34
HB0390,INV0197,Low,Medium,11896176,1083419,0,0.2
HB0442,INV0288,High,High,14682497,3658729,0,0.42
HB0171,INV0277,Low,Low,16150428,4890146,0,0.45
HB0474,INV0031,High,Low,13158181,7183106,0,0.42
HB0409,INV0089,Medium,Medium,14833101,5102425,0,0.47
HB0411,INV0374,High,High,18112031,4955153,0,0.44
HB0328,INV0478,High,High,14207405,1061711,0,0.34
HB0215,INV0303,Medium,Low,13606288,3085897,0,0.26
HB0107,INV0322,Low,High,10290678,1627716,0,0.23
HB0002,INV0158,Medium,High,11897193,382395,1,0.37
HB0434,INV0208,Low,Low,9386697,3070601,0,0.46
HB0382,INV0074,High,High,12289328,2953190,0,0.42
HB0209,INV0039,Low,High,13201214,2184730,0,0.23
HB0245,INV0107,Medium,Low,11267012,4920085,0,0.37
HB0215,INV0484,Medium,Medium,13606288,1747751,0,0.36
HB0285,INV0299,High,Low,11141873,6139877,0,0.43
HB0494,INV0198,Low,High,17527117,3794910,1,0.46
HB0006,INV0171,High,High,13646848,2619085,0,0.4
HB0198,INV0055,Medium,High,16476342,4090715,0,0.27
HB0110,INV0415,High,Low,10183169,2899420,1,0.49
HB0163,INV0173,High,Low,9200109,993074,0,0.2
HB0372,INV0464,Medium,Medium,18706503,3565657,0,0.4
HB0157,INV0224,Medium,Medium,8105688,716609,0,0.34
HB0065,INV0067,High,Low,8442888,1909098,0,0.26
HB0124,INV0023,Medium,Medium,8386434,2889040,0,0.47
HB0297,INV0161,Low,Medium,14965168,3822022,0,0.28
HB0414,INV0009,Low,Low,12106179,1931804,0,0.38
HB0051,INV0313,Low,Medium,9790249,706294,0,0.19
HB0365,INV0159,High,Medium,14248714,4943769,0,0.32
HB0042,INV0331,High,Low,9559100,1660893,0,0.24
HB0469,INV0027,High,High,12595258,5844797,0,0.53
HB0371,INV0432,Low,Low,18480833,1769199,0,0.35
HB0245,INV0313,Medium,Medium,11267012,706294,0,0.33
HB0480,INV0275,High,High,14246422,2801639,0,0.4
HB0403,INV0181,Low,Medium,17075347,848173,0,0.17
HB0257,INV0355,Medium,High,9480207,1359049,0,0.22
HB0467,INV0046,Low,Low,10644692,2371637,0,0.41
HB0053,INV0272,Low,Medium,17318139,5791532,1,0.52
HB0490,INV0207,Medium,High,14832024,565952,0,0.17
HB0232,INV0051,Medium,Low,12934174,574859,0,0.17
HB0163,INV0385,High,Low,9200109,5790381,0,0.46
HB0152,INV0288,Low,High,15426489,3658729,0,0.27
HB0044,INV0433,Medium,High,11170124,2062214,0,0.24
HB0275,INV0377,Medium,Medium,8000888,3730887,0,0.53
HB0219,INV0108,Medium,High,16997069,3947645,1,0.47
HB0435,INV0498,Medium,Low,8204267,5260900,0,0.47
HB0386,INV0132,Low,Low,15150837,3012703,0,0.4
HB0481,INV0303,Low,Low,6503873,3085897,0,0.54
HB0178,INV0319,Medium,High,16657960,1741104,0,0.2
HB0327,INV0196,High,High,10562824,1606802,0,0.38
HB0246,INV0032,Low,Low,10947173,1464481,0,0.37
HB0060,INV0289,Low,Medium,17003070,2103709,0,0.21
HB0404,INV0105,Medium,Low,18220553,4223511,1,0.47
HB0461,INV0054,High,Low,12454050,2543516,0,0.25
HB0349,INV0182,High,High,12147646,6796597,0,0.58
HB0303,INV0403,Low,High,12429935,1903921,0,0.23
HB0290,INV0338,Low,High,12853162,587124,0,0.17
HB0353,INV0254,High,High,17584279,431348,0,0.31
HB0263,INV0349,High,Medium,10395874,2739108,0,0.28
HB0364,INV0500,Low,Medium,15638664,4937606,0,0.31
HB0453,INV0353,High,Medium,17168772,5328337,0,0.31
HB0053,INV0349,Low,Medium,17318139,2739108,0,0.23
HB0039,INV0091,Medium,Low,9861388,1040847,0,0.2
HB0341,INV0295,Medium,Low,10024161,6036444,0,0.45
HB0287,INV0384,High,Medium,11204077,5282490,0,0.39
HB0439,INV0448,High,Low,9758942,301599,0,0.17
HB0408,INV0199,High,High,15743027,2330493,0,0.37
HB0319,INV0294,High,Low,9289888,4168290,0,0.37
HB0417,INV0080,High,High,8914932,509879,0,0.33
HB0245,INV0453,Medium,Medium,11267012,777445,0,0.33
HB0286,INV0457,Medium,High,7212871,1290031,0,0.24
HB0039,INV0389,Medium,Low,9861388,1366189,0,0.22
HB0319,INV0409,High,Low,9289888,1000596,0,0.2
HB0293,INV0292,Medium,High,11260599,3804941,0,0.32
HB0109,INV0256,Medium,Medium,14352953,882180,1,0.53
HB0148,INV0133,Low,Medium,14758630,5799990,0,0.35
HB0159,INV0402,Low,Low,15321446,3268710,0,0.41
HB0016,INV0392,Medium,High,17358598,697709,0,0.17
HB0388,INV0447,Medium,High,12120676,2933471,0,0.27
HB0258,INV0476,High,Low,10020526,4264226,0,0.36
HB0493,INV0119,High,High,17745535,2081635,0,0.36
